481451	1227
637085	1227
2202726	1227
842981	1225
912207	1223
546820	1222
1329817	1221
236396	1216
869649	1215
1292543	1213
848400	1212
1307544	1211
1228487	1206
996628	1206
1608572	1204
2284526	1204
976908	1199
143397	1194
1978121	1193
975620	1188
1143822	1187
557856	1183
370814	1182
347947	1181
665057	1181
1507386	1181
965125	1175
473066	1170
40344	1167
1378089	1166
725480	1165
597840	1164
1117079	1163
2311267	1162
239801	1160
739368	1158
1849271	1157
1144490	1154
338293	1152
163112	1150
1372562	1148
979113	1148
441271	1146
740853	1145
2297262	1144
2284092	1143
806859	1143
2313532	1142
450015	1142
1446290	1139
800102	1138
744762	1137
1146827	1135
299643	1133
295422	1131
1785	1131
2299760	1131
2310740	1131
2292009	1130
1091595	1129
991368	1128
2474192	1128
1388906	1127
155118	1127
778657	1127
336644	1124
153776	1120
183949	1120
846599	1120
874450	1120
624995	1119
409227	1119
480609	1119
446062	1117
2280680	1115
1116398	1114
2339332	1108
974898	1108
1526418	1108
1094694	1106
554626	1106
586144	1105
532165	1101
955056	1100
1175471	1098
399096	1097
879387	1096
776187	1096
1572909	1094
2312667	1094
1863866	1094
2431219	1093
452230	1090
1063490	1089
581787	1087
1094460	1087
118	1087
414289	1086
1581689	1085
1230966	1083
958005	1082
953303	1081
39428	1081
1263383	1080
2395583	1079
518737	1077
2299679	1077
625669	1077
1349621	1076
807524	1075
2058891	1075
274111	1071
325307	1068
1485845	1068
637445	1068
977552	1067
1241975	1066
889671	1064
223180	1064
613207	1062
58951	1062
2234556	1061
959470	1060
1012262	1058
346104	1057
923095	1056
287873	1055
794585	1055
586121	1054
359890	1053
1782890	1053
1526448	1053
584389	1051
393663	1050
437097	1050
874591	1048
20789	1047
2442092	1045
96103	1040
779047	1040
487774	1039
1016347	1038
514980	1037
691103	1035
293832	1034
2275012	1034
356357	1032
690977	1032
774632	1031
73474	1031
2397839	1030
745388	1029
2005330	1029
2312148	1028
842236	1028
295225	1027
371118	1027
2237410	1026
1426108	1026
612544	1025
573827	1024
789885	1024
358119	1023
898005	1023
370819	1018
1920362	1015
721707	1015
605109	1013
1616029	1013
2327424	1012
88180	1011
769917	1010
594429	1009
210679	1009
450393	1009
2448588	1009
90068	1007
859575	1006
936345	1005
1002317	1004
2437517	1003
986865	1002
264147	1002
2272084	1002
1031041	1001
403427	1000
1181024	999
1999737	999
1019290	997
366079	996
611507	993
71061	993
469377	990
508222	988
2179269	988
378400	986
2310753	985
516494	984
926563	984
932213	984
2013396	982
1085630	982
456463	980
1943000	980
786141	980
1455997	979
993855	977
237768	977
366070	974
295581	973
352624	973
1462092	973
651721	973
1262825	971
560047	970
1178381	964
1236927	963
83560	963
535563	963
1060207	963
1247857	961
378596	961
838193	960
381529	959
2382142	959
41686	958
1957045	958
886368	957
373858	957
404910	957
80214	957
874345	956
410162	955
190222	953
531751	952
691220	951
996024	951
881769	950
1001825	948
50587	945
469475	943
208112	941
1439597	941
2347113	937
392215	936
133440	936
1033492	936
339335	935
834127	935
659328	933
429436	933
437055	933
538927	933
866472	932
1108759	932
46218	929
858938	929
570938	928
372144	926
518097	925
2377334	922
399372	921
87630	921
770668	920
713926	920
40440	918
2230441	918
2314502	915
570075	914
545076	913
1366507	913
2008974	913
570679	911
232505	911
373373	910
578755	910
979801	909
790041	906
740990	904
1322727	902
1312079	901
687129	899
801537	899
962562	899
2282715	898
490662	898
539241	898
495283	897
332576	895
560389	895
874948	894
1369259	894
1400312	894
140662	894
1172199	893
1084298	892
378183	892
519521	892
2375654	892
659093	889
667868	889
378559	888
2281018	887
12035	886
1385020	886
28705	885
268693	884
957835	882
1038902	882
1263014	881
2300258	881
644332	881
24372	880
962863	879
1019966	877
1204383	877
1270438	877
2053038	877
1100333	876
374820	876
375201	876
507355	876
954164	876
1013478	874
331499	872
362321	871
889058	870
2441966	870
44967	870
756794	870
1244395	868
718447	867
2425547	867
1105934	866
750316	864
961460	862
844319	861
528048	861
364401	860
407055	860
773014	860
1099953	860
1210496	860
1510535	860
872310	858
1048854	857
815758	857
2344997	857
455482	856
765497	855
899954	855
939836	854
2007199	854
710630	853
58452	853
609057	852
711297	852
736560	852
1028804	851
2149436	851
2291277	851
1102880	850
1312124	850
846396	849
79498	849
1180927	848
524966	848
2263303	848
130223	847
687511	846
1098490	845
1061532	844
367631	844
552726	844
978477	844
1828594	844
484456	843
1038445	843
864354	842
601442	842
812921	842
2116067	842
104784	842
1930481	841
763607	840
1172436	839
2227702	839
2282701	839
488396	839
332952	838
1049704	836
505170	835
2411429	834
656918	833
446418	831
467220	831
931596	831
1525776	831
323751	830
1083237	830
854503	830
659614	829
48352	829
1815821	828
2371100	828
476691	824
862547	823
201141	822
1112825	821
1456709	821
564165	821
765795	820
232290	819
456237	818
51972	818
868045	817
623911	816
877973	815
2323038	815
413707	815
2288239	814
1283823	814
1001653	814
620910	813
2198382	812
155749	811
2321964	810
667713	810
1612447	809
472143	808
1062516	808
1335792	808
293705	807
514181	806
716719	806
984496	805
627110	804
659007	803
297909	802
392207	800
500341	800
2160279	798
742961	798
734715	796
2282383	796
1687583	795
874602	793
529724	793
292644	791
454079	791
2298826	791
2329017	791
1759764	791
932291	789
1283387	789
1376308	789
1988686	788
1757094	787
1769206	786
748836	786
2184780	786
280795	785
929415	785
1114471	784
1251840	784
2278090	784
323773	783
786761	783
1497304	782
471346	782
767566	781
1419842	781
1465638	780
232935	780
536872	780
839864	780
1194661	779
53519	779
1525481	778
2300407	777
609189	777
171388	777
84100	776
657084	776
1729109	776
1347859	775
613961	775
591709	773
713944	773
439104	773
1050599	773
1585682	772
1059020	771
100049	771
2198644	770
1635167	768
378803	768
1425749	768
302447	767
1265715	766
1241753	765
547504	765
2353973	765
777733	764
1137778	764
2363063	763
405053	763
891356	763
1149042	762
46936	762
317538	762
1224232	761
257165	760
1522116	760
639318	760
651399	759
930155	759
943606	759
905119	758
476612	758
1812593	758
580852	757
320194	757
555030	757
2281065	757
2233944	756
594067	755
1424129	753
1485126	753
2150088	752
595163	752
749150	752
841289	752
37563	751
147962	751
228465	751
359191	751
376860	750
571835	749
630407	749
920466	748
747876	747
478303	747
